county_code,HRSA_MUA_COUNTY,POS_TOT_FQHC,ACS_PCT_UNINSURED_BELOW64,POS_FQHC_RATE,year
47155,0,2,22.14,0.02,2016
47157,0,10,17.59,0.01,2013
47157,0,10,17.12,0.01,2014
47157,0,10,16.52,0.01,2015
47157,0,12,15.33,0.01,2016
47159,0,1,13.1,0.05,2013
47159,0,1,13.94,0.05,2014
47159,0,1,12.21,0.05,2015
47159,0,1,11.44,0.05,2016
47161,0,1,13.14,0.08,2013
47161,0,1,16.35,0.08,2014
47161,0,1,14.44,0.08,2015
47161,0,1,12.88,0.08,2016
47163,0,2,15.46,0.01,2013
47163,0,2,15.56,0.01,2014
47163,0,2,14.51,0.01,2015
47163,0,2,13.28,0.01,2016
47165,0,0,13.56,0,2013
47165,0,1,13.17,0.01,2014
47165,0,1,12.14,0.01,2015
47165,0,1,11.08,0.01,2016
47167,1,0,14.13,0,2013
47167,1,0,12.96,0,2014
47167,1,0,13.06,0,2015
47167,1,0,12.74,0,2016
47169,1,1,18.76,0.13,2013
47169,1,1,16.19,0.13,2014
47169,1,1,15.22,0.13,2015
47169,1,1,14.57,0.13,2016
47171,0,1,16.92,0.05,2013
47171,1,1,14.94,0.06,2014
47171,1,1,16.81,0.06,2015
47171,1,1,14.67,0.06,2016
47173,0,3,16.43,0.16,2013
47173,0,3,13.97,0.16,2014
47173,0,3,16.25,0.16,2015
47173,1,3,14.43,0.16,2016
47175,0,1,18.8,0.18,2013
47175,0,1,18.41,0.18,2014
47175,0,1,17.73,0.18,2015
47175,0,1,15.3,0.18,2016
47177,0,1,21.07,0.03,2013
47177,0,1,18.76,0.03,2014
47177,0,1,16.42,0.02,2015
47177,0,1,15.16,0.02,2016
47179,0,5,15.46,0.04,2013
47179,0,5,14.27,0.04,2014
47179,0,5,14.16,0.04,2015
47179,0,5,13.2,0.04,2016
47181,0,2,16.95,0.12,2013
47181,0,2,18,0.12,2014
47181,0,2,17.41,0.12,2015
47181,1,2,14.99,0.12,2016
47183,0,0,15.66,0,2013
47183,0,0,14.67,0,2014
47183,0,0,12.45,0,2015
47183,0,0,11.1,0,2016
47185,1,1,16.41,0.04,2013
47185,1,1,15.38,0.04,2014
47185,1,1,16.28,0.04,2015
47185,1,1,15.93,0.04,2016
47187,0,2,6.72,0.01,2013
47187,0,3,6.7,0.02,2014
47187,0,3,6.09,0.02,2015
47187,0,3,5.82,0.01,2016
47189,1,0,12.93,0,2013
47189,1,0,12.51,0,2014
47189,1,0,11.48,0,2015
47189,1,1,9.31,0.01,2016
48001,0,0,24.85,0,2013
48001,0,0,22.79,0,2014
48001,0,0,22.09,0,2015
48001,0,0,18.79,0,2016
48003,0,0,30.9,0,2013
48003,0,0,24.74,0,2014
48003,0,0,21.95,0,2015
48003,0,0,17.06,0,2016
48005,0,0,22.4,0,2013
48005,0,0,23.02,0,2014
48005,0,0,22.73,0,2015
48005,0,0,21.9,0,2016
48007,0,0,24.89,0,2013
48007,0,0,25.73,0,2014
48007,0,0,25.3,0,2015
48007,0,0,24.21,0,2016
48009,0,0,20.8,0,2013
48009,0,0,17.55,0,2014
48009,0,0,15.72,0,2015
48009,0,0,15.11,0,2016
48011,0,0,17.71,0,2013
48011,0,0,13.88,0,2014
48011,0,0,13.73,0,2015
48011,0,0,8.55,0,2016
48013,1,2,25.04,0.04,2013
48013,1,2,23.23,0.04,2014
48013,1,2,22.25,0.04,2015
48013,1,3,21.07,0.06,2016
48015,0,0,21.7,0,2013
48015,0,0,20.66,0,2014
48015,0,0,20.25,0,2015
48015,0,0,19.76,0,2016
48017,0,1,43.41,0.14,2013
48017,0,1,37.8,0.14,2014
48017,0,1,35.22,0.14,2015
48017,0,1,34.19,0.14,2016
48019,0,0,26.96,0,2013
48019,0,0,26.98,0,2014
48019,0,0,23.24,0,2015
48019,0,0,19.65,0,2016
48021,0,0,26.05,0,2013
48021,0,0,25.04,0,2014
48021,0,3,22.41,0.04,2015
48021,0,3,22.01,0.04,2016
48023,0,0,26.46,0,2013
48023,0,0,25.48,0,2014
48023,0,0,23.58,0,2015
48023,0,0,23.37,0,2016
48025,0,2,23.86,0.06,2013
48025,0,3,24.74,0.09,2014
48025,0,3,26.04,0.09,2015
48025,0,3,26.16,0.09,2016
48027,0,5,17.43,0.02,2013
48027,0,5,16.81,0.02,2014
48027,0,6,15.53,0.02,2015
48027,0,6,14.33,0.02,2016
48029,0,34,22.19,0.02,2013
48029,0,36,21.22,0.02,2014
48029,0,36,20.02,0.02,2015
48029,0,38,18.81,0.02,2016
48031,0,0,25.26,0,2013
48031,0,0,25.48,0,2014
48031,0,0,25.06,0,2015
48031,0,0,22.92,0,2016
48033,0,0,11.47,0,2013
48033,0,0,6.23,0,2014
48033,0,0,7.14,0,2015
48033,0,0,4.8,0,2016
48035,0,0,26.51,0,2013
48035,0,0,27.17,0,2014
48035,0,0,26.17,0,2015
48035,0,0,26.31,0,2016
48037,0,1,22.13,0.01,2013
48037,0,1,21.26,0.01,2014
48037,0,2,20.57,0.02,2015
48037,0,3,19.69,0.03,2016
48039,0,3,21.16,0.01,2013
48039,0,3,19.41,0.01,2014
48039,0,3,18.07,0.01,2015
48039,0,3,16.65,0.01,2016
48041,0,5,17.27,0.03,2013
48041,0,6,17.25,0.03,2014
48041,0,6,16.15,0.03,2015
48041,0,6,15.16,0.03,2016
48043,0,1,27.43,0.11,2013
48043,0,1,24.79,0.11,2014
48043,0,1,22.95,0.11,2015
48043,0,2,22.28,0.22,2016
48045,0,1,38.07,0.62,2013
48045,0,1,31.84,0.62,2014
48045,0,1,29.91,0.6,2015
48045,0,1,27.29,0.6,2016
48047,0,2,32.33,0.28,2013
48047,0,2,33.26,0.28,2014
48047,0,2,35.56,0.28,2015
48047,0,3,27.43,0.42,2016
48049,0,2,23.69,0.05,2013
48049,0,2,23.5,0.05,2014
48049,0,2,20.45,0.05,2015
48049,0,2,18.1,0.05,2016
48051,0,2,20.74,0.12,2013
48051,0,2,20.85,0.12,2014
48051,0,2,23.75,0.12,2015
48051,0,2,24.42,0.11,2016
48053,0,1,24.64,0.02,2013
48053,0,1,22.57,0.02,2014
48053,0,2,21.47,0.05,2015
48053,0,2,20.01,0.04,2016
48055,0,1,27.1,0.03,2013
48055,0,1,27.31,0.03,2014
48055,0,1,27.31,0.03,2015
48055,0,2,24.08,0.05,2016
48057,0,0,22.08,0,2013
48057,0,0,19.18,0,2014
48057,0,0,20.68,0,2015
48057,0,0,19.48,0,2016
48059,0,3,29.39,0.22,2013
48059,0,3,29.51,0.22,2014
48059,0,3,28.09,0.22,2015
48059,0,3,27.28,0.22,2016
48061,0,9,37.88,0.02,2013
48061,0,9,36.94,0.02,2014
48061,0,9,35.24,0.02,2015
48061,0,9,34.16,0.02,2016
48063,0,0,28.42,0,2013
48063,0,0,26.88,0,2014
48063,0,0,26.72,0,2015
48063,0,0,21.03,0,2016
48065,0,0,18.03,0,2013
48065,0,0,18.3,0,2014
48065,0,0,17.13,0,2015
48065,0,0,14.7,0,2016
48067,0,0,25.13,0,2013
48067,0,0,24.43,0,2014
48067,0,0,24.87,0,2015
48067,0,1,20.8,0.03,2016
48069,0,0,36.8,0,2013
48069,0,0,37.59,0,2014
48069,0,0,37.94,0,2015
48069,0,0,35.58,0,2016
48071,0,2,18.36,0.06,2013
48071,0,2,20.84,0.05,2014
48071,0,2,20.18,0.05,2015
48071,0,2,18.19,0.05,2016
48073,0,0,27.97,0,2013
48073,0,0,27.18,0,2014
48073,0,0,24.48,0,2015
48073,0,0,23.72,0,2016
48075,0,0,17.19,0,2013
48075,0,0,17.99,0,2014
48075,0,0,16.89,0,2015
48075,0,0,18.61,0,2016
48077,0,0,18.29,0,2013
48077,0,0,20.42,0,2014
48077,0,0,20.37,0,2015
48077,0,0,20,0,2016
48079,0,1,37.87,0.33,2013
48079,0,1,36.62,0.33,2014
48079,0,1,35.87,0.33,2015
48079,0,1,32.45,0.34,2016
48081,0,0,33.16,0,2013
48081,0,0,27.88,0,2014
48081,0,0,24.42,0,2015
48081,0,0,21.86,0,2016
48083,0,0,36.56,0,2013
48083,0,0,34.39,0,2014
48083,0,0,33.59,0,2015
48083,0,0,31.21,0,2016
48085,0,3,16.04,0,2013
48085,0,4,15.22,0,2014
48085,0,6,13.96,0.01,2015
48085,0,6,12.79,0.01,2016
48087,0,0,26.87,0,2013
48087,0,0,29.64,0,2014
48087,0,0,28.05,0,2015
48087,0,0,25.16,0,2016
48089,0,0,26.9,0,2013
48089,0,0,24.71,0,2014
48089,0,0,21.77,0,2015
48089,0,0,20.45,0,2016
48091,0,2,18.98,0.02,2013
48091,0,2,18.54,0.02,2014
48091,0,2,18.21,0.02,2015
48091,0,2,16.55,0.02,2016
48093,0,1,36.04,0.07,2013
48093,0,1,35.16,0.07,2014
48093,0,1,33.73,0.07,2015
48093,0,1,30.23,0.07,2016
48095,0,1,38.9,0.25,2013
48095,0,1,25.07,0.24,2014
48095,0,1,19.08,0.24,2015
48095,0,1,21.2,0.24,2016
48097,0,0,26.69,0,2013
48097,0,0,23.14,0,2014
48097,0,0,19.18,0,2015
48097,0,0,19.35,0,2016
48099,0,0,13.86,0,2013
48099,0,0,12.86,0,2014
48099,0,0,11.73,0,2015
48099,0,0,11.46,0,2016
48101,0,0,39.84,0,2013
48101,0,0,38.3,0,2014
48101,0,0,33.7,0,2015
48101,0,0,26.68,0,2016
48103,0,0,23.05,0,2013
48103,0,0,21.75,0,2014
48103,0,0,20.76,0,2015
48103,0,0,19.27,0,2016
48105,1,0,23.81,0,2013
48105,1,0,21.2,0,2014
48105,1,0,23.55,0,2015
48105,1,0,24.72,0,2016
48107,0,0,30.16,0,2013
48107,0,0,30.63,0,2014
48107,0,0,29.4,0,2015
48107,0,0,26,0,2016
48109,0,0,31.03,0,2013
48109,0,0,30.73,0,2014
48109,0,0,25.25,0,2015
48109,0,1,24.37,0.44,2016
48111,0,0,27.08,0,2013
48111,0,0,25.74,0,2014
48111,0,0,25.94,0,2015
48111,0,0,27.26,0,2016
48113,0,6,30.2,0,2013
48113,0,9,28.77,0,2014
48113,0,9,27.12,0,2015
48113,0,10,25.37,0,2016
48115,0,1,29.69,0.07,2013
48115,0,1,26.65,0.07,2014
48115,0,1,27.42,0.07,2015
48115,0,1,24.51,0.08,2016
48117,0,1,31.86,0.05,2013
48117,0,1,27.84,0.05,2014
48117,0,1,23.97,0.05,2015
48117,0,1,21.33,0.05,2016
48119,0,1,22.08,0.19,2013
48119,0,1,26.28,0.19,2014
48119,0,1,22.6,0.19,2015
48119,0,1,20.97,0.19,2016
48121,1,0,16.86,0,2013
48121,1,2,16.25,0,2014
48121,1,3,15.43,0,2015
48121,1,3,14.42,0,2016
48123,0,0,24.36,0,2013
48123,0,0,22.29,0,2014
48123,0,0,21.03,0,2015
48123,0,0,18.24,0,2016
48125,0,0,24.53,0,2013
48125,0,0,26.41,0,2014
48125,0,0,25.39,0,2015
48125,0,0,27.51,0,2016
48127,0,3,32.59,0.29,2013
48127,0,3,31.52,0.28,2014
48127,0,3,29.86,0.28,2015
48127,0,3,33.25,0.28,2016
48129,0,0,24.21,0,2013
48129,0,0,21.34,0,2014
48129,0,0,21.86,0,2015
48129,0,0,23.39,0,2016
48131,0,3,35.68,0.26,2013
48131,0,3,34.12,0.26,2014
48131,0,3,34.36,0.26,2015
48131,0,3,33.71,0.26,2016
48133,0,1,29.16,0.05,2013
48133,0,1,26.52,0.05,2014
48133,0,1,26.83,0.05,2015
48133,1,1,26.96,0.05,2016
48135,0,1,30.04,0.01,2013
48135,0,1,28.6,0.01,2014
48135,0,1,26.52,0.01,2015
48135,0,2,25.54,0.01,2016
48137,0,0,26.83,0,2013
48137,0,0,24.45,0,2014
48137,0,0,24.61,0,2015
48137,0,0,23.19,0,2016
48139,0,1,20.76,0.01,2013
48139,0,1,21.28,0.01,2014
48139,0,1,20.24,0.01,2015
48139,0,1,18.65,0.01,2016
48141,0,14,31.11,0.02,2013
48141,0,17,29.98,0.02,2014
48141,0,17,28,0.02,2015
48141,0,20,26.29,0.02,2016
48143,0,1,27.29,0.03,2013
48143,0,1,25.87,0.03,2014
48143,0,1,24.64,0.02,2015
48143,0,1,23.07,0.02,2016
48145,0,0,25.35,0,2013
48145,0,0,26.85,0,2014
48145,0,0,25.04,0,2015
48145,0,0,22.65,0,2016
48147,0,2,23.69,0.06,2013
48147,0,2,23.08,0.06,2014
48147,0,2,21.44,0.06,2015
48147,0,2,21.25,0.06,2016
48149,0,1,19.27,0.04,2013
48149,0,1,19.13,0.04,2014
48149,0,1,20.19,0.04,2015
48149,0,1,18.47,0.04,2016
48151,0,0,23.37,0,2013
48151,0,0,24.87,0,2014
48151,0,0,26.7,0,2015
48151,0,0,24.25,0,2016
48153,0,0,20.86,0,2013
48153,0,0,24.22,0,2014
48153,0,0,26.79,0,2015
48153,0,0,27.73,0,2016
48155,0,0,30.8,0,2013
48155,0,0,20.95,0,2014
48155,0,0,16.25,0,2015
48155,0,0,19.91,0,2016
48157,0,4,18.26,0.01,2013
48157,0,5,17.35,0.01,2014
48157,0,5,15.9,0.01,2015
48157,0,5,14.1,0.01,2016
48159,0,0,24.05,0,2013
48159,0,0,24.06,0,2014
48159,0,0,22.38,0,2015
48159,1,0,25.76,0,2016
48161,0,0,26.39,0,2013
48161,0,0,25.97,0,2014
48161,0,0,24.42,0,2015
48161,0,0,23.26,0,2016
48163,0,3,30.01,0.17,2013
48163,0,3,31.09,0.17,2014
48163,0,3,27.52,0.17,2015
48163,0,3,28.35,0.16,2016
48165,0,0,39.93,0,2013
48165,0,0,39.21,0,2014
48165,0,0,37.26,0,2015
48165,0,0,35.69,0,2016
48167,0,4,20.39,0.01,2013
48167,0,4,19.47,0.01,2014
48167,0,4,18.32,0.01,2015
48167,0,4,17.43,0.01,2016
48169,0,0,28.84,0,2013
48169,0,0,26.97,0,2014
48169,0,0,26.25,0,2015
48169,1,0,24.45,0,2016
48171,0,0,26.23,0,2013
48171,0,0,24.76,0,2014
48171,0,0,23.49,0,2015
48171,0,0,24.82,0,2016
48173,0,0,21.5,0,2013
48173,0,0,21.85,0,2014
48173,0,0,21.67,0,2015
48173,0,0,24.84,0,2016
48175,0,0,15.89,0,2013
48175,0,0,13.91,0,2014
48175,0,0,14.5,0,2015
48175,0,0,13.92,0,2016
48177,1,4,34.15,0.2,2013
48177,1,3,32.34,0.15,2014
48177,1,3,29.27,0.15,2015
48177,1,3,26.52,0.15,2016
48179,0,0,29.14,0,2013
48179,0,0,24.77,0,2014
48179,0,0,24.48,0,2015
48179,0,0,22.35,0,2016
48181,0,0,24.19,0,2013
48181,0,0,22.84,0,2014
48181,0,0,21.45,0,2015
48181,0,0,20.65,0,2016
48183,0,3,24.6,0.02,2013
48183,0,5,24.52,0.04,2014
48183,0,6,22.87,0.05,2015
48183,0,9,23.1,0.07,2016
48185,0,1,25.4,0.04,2013
48185,0,1,23.76,0.04,2014
48185,0,1,23.91,0.04,2015
48185,0,1,20.54,0.04,2016
48187,0,0,18.7,0,2013
48187,0,1,18.21,0.01,2014
48187,0,1,16.94,0.01,2015
48187,0,1,16.38,0.01,2016
48189,1,2,23.82,0.06,2013
48189,1,2,23.83,0.06,2014
48189,1,2,24.59,0.06,2015
48189,1,2,23.19,0.06,2016
48191,0,0,25.53,0,2013
48191,0,0,33.14,0,2014
48191,0,0,32.98,0,2015
48191,0,0,31.47,0,2016
48193,1,0,20.05,0,2013
48193,1,0,17.35,0,2014
48193,1,0,20.82,0,2015
48193,1,0,22.71,0,2016
48195,0,0,20.92,0,2013
48195,0,0,18.87,0,2014
48195,0,0,19.47,0,2015
48195,0,0,20.94,0,2016
48197,0,0,16.51,0,2013
48197,0,0,20.64,0,2014
48197,0,0,22.35,0,2015
48197,0,0,25.4,0,2016
48199,0,1,21.14,0.02,2013
48199,0,1,21.53,0.02,2014
48199,0,1,20.85,0.02,2015
48199,0,1,20.56,0.02,2016
48201,0,25,28.31,0.01,2013
48201,0,41,27.24,0.01,2014
48201,0,46,25.47,0.01,2015
48201,0,52,24.05,0.01,2016
48203,0,1,25.51,0.02,2013
48203,0,1,23.33,0.01,2014
48203,0,1,21.74,0.02,2015
48203,0,1,21.08,0.02,2016
48205,0,0,19.12,0,2013
48205,0,0,17.6,0,2014
48205,0,0,17.88,0,2015
48205,0,0,16.52,0,2016
48207,0,0,30.79,0,2013
48207,0,0,22.6,0,2014
48207,0,0,22.21,0,2015
48207,0,0,25.41,0,2016
48209,0,2,19.64,0.01,2013
48209,0,2,18.92,0.01,2014
48209,0,5,17.07,0.03,2015
48209,0,6,16.2,0.03,2016
48211,0,0,23.33,0,2013
48211,0,0,26.99,0,2014
48211,0,0,27.74,0,2015
48211,0,0,29.95,0,2016
48213,0,0,28.29,0,2013
48213,0,0,28.63,0,2014
48213,0,0,26.15,0,2015
48213,0,0,24.86,0,2016
48215,0,10,40.04,0.01,2013
48215,0,11,39.01,0.01,2014
48215,0,11,37.96,0.01,2015
48215,0,11,36.11,0.01,2016
48217,0,0,26.32,0,2013
48217,0,0,25.5,0,2014
48217,0,0,25.51,0,2015
48217,0,0,24.05,0,2016
48219,1,1,26.38,0.04,2013
48219,1,1,25.19,0.04,2014
48219,1,1,25.39,0.04,2015
48219,1,1,23.25,0.04,2016
48221,0,0,23.16,0,2013
48221,0,0,23.33,0,2014
48221,0,0,21.71,0,2015
48221,0,0,21.89,0,2016
48223,1,0,29.12,0,2013
48223,1,0,28.93,0,2014
48223,1,0,26.45,0,2015
48223,1,0,25.59,0,2016
48225,0,0,26.19,0,2013
48225,0,0,23.06,0,2014
48225,0,0,22.52,0,2015
48225,0,0,20.18,0,2016
48227,0,1,23.01,0.03,2013
48227,0,1,22.23,0.03,2014
48227,0,1,20.87,0.03,2015
48227,0,1,19.79,0.03,2016
48229,0,2,39.05,0.59,2013
48229,0,2,34.73,0.6,2014
48229,0,2,30.39,0.6,2015
48229,0,2,33.8,0.57,2016
48231,0,2,26.91,0.02,2013
48231,0,2,25.09,0.02,2014
48231,0,3,22.61,0.03,2015
48231,0,3,22.3,0.03,2016
48233,0,0,24.12,0,2013
48233,0,0,24.79,0,2014
48233,0,0,20.94,0,2015
48233,0,0,19.33,0,2016
48235,0,0,32.4,0,2013
48235,0,0,23.44,0,2014
48235,0,0,21.1,0,2015
48235,0,0,23.85,0,2016
48237,0,0,25.22,0,2013
48237,0,0,22.89,0,2014
48237,0,0,24.26,0,2015
48237,0,0,22.78,0,2016
48239,0,0,20.21,0,2013
48239,0,0,18.08,0,2014
48239,0,0,17,0,2015
48239,0,0,17.57,0,2016
48241,0,0,27.64,0,2013
48241,0,0,26.94,0,2014
48241,0,1,23.49,0.03,2015
48241,0,1,22.59,0.03,2016
48243,0,0,30.95,0,2013
48243,0,0,29.62,0,2014
48243,0,0,31.34,0,2015
48243,0,0,27.49,0,2016
48245,0,3,26.8,0.01,2013
48245,0,5,26.14,0.02,2014
48245,0,5,25.36,0.02,2015
48245,0,5,24.55,0.02,2016
48247,0,2,38.44,0.38,2013
48247,0,2,31.97,0.38,2014
48247,0,2,31.44,0.38,2015
48247,0,2,27.01,0.38,2016
48249,0,3,26.26,0.07,2013
48249,0,4,25.41,0.1,2014
48249,0,4,25.94,0.1,2015
48249,0,4,24.15,0.1,2016
48251,0,0,25.41,0,2013
48251,0,0,24.62,0,2014
48251,0,0,23.74,0,2015
48251,0,0,22.14,0,2016
48253,0,0,25.19,0,2013
48253,0,0,23.42,0,2014
48253,0,0,23.92,0,2015
48253,0,0,22,0,2016
48255,0,1,19.22,0.07,2013
48255,0,1,18.05,0.07,2014
48255,0,1,17.8,0.07,2015
48255,0,1,17.11,0.07,2016
48257,0,1,22.9,0.01,2013
48257,0,1,22.74,0.01,2014
48257,0,1,21.71,0.01,2015
48257,0,1,19.51,0.01,2016
48259,0,0,16.74,0,2013
48259,0,0,16.28,0,2014
48259,0,1,14.44,0.03,2015
48259,0,1,11,0.03,2016
48261,0,0,37.42,0,2013
48261,0,0,37.23,0,2014
48261,0,0,35.21,0,2015
48261,0,0,38.72,0,2016
48263,0,0,22.97,0,2013
48263,0,0,21.31,0,2014
48263,0,0,18.28,0,2015
48263,0,0,15.48,0,2016
48265,0,0,25.77,0,2013
48265,0,0,25.61,0,2014
48265,0,0,24.88,0,2015
48265,0,0,23.16,0,2016
48267,0,1,28.01,0.22,2013
48267,0,1,30.22,0.22,2014
48267,0,1,33.14,0.22,2015
48267,0,1,34.93,0.22,2016
48269,0,0,32.75,0,2013
48269,0,0,26.92,0,2014
48269,0,0,27.15,0,2015
48269,0,0,27.08,0,2016
48271,0,1,29.13,0.28,2013
48271,0,1,28.39,0.28,2014
48271,0,1,29.6,0.28,2015
48271,0,1,28.34,0.28,2016
48273,0,1,24.82,0.03,2013
48273,0,1,27.34,0.03,2014
48273,0,2,24.84,0.06,2015
48273,0,2,23.29,0.06,2016
48275,0,0,26.83,0,2013
48275,0,0,24.23,0,2014
48275,0,0,23.99,0,2015
48275,0,0,21.73,0,2016
48277,0,0,24.27,0,2013
48277,0,0,23.35,0,2014
48277,0,0,22.99,0,2015
48277,0,0,23.79,0,2016
48279,0,0,29.11,0,2013
48279,0,0,26.78,0,2014
48279,0,0,26.47,0,2015
48279,0,0,24.74,0,2016
48281,0,0,25.43,0,2013
48281,0,0,25.05,0,2014
48281,0,0,22.93,0,2015
48281,0,0,19.6,0,2016
48283,0,2,30.72,0.29,2013
48283,0,2,34.57,0.28,2014
48283,0,2,33.84,0.28,2015
48283,0,2,30.46,0.27,2016
48285,0,0,20.1,0,2013
48285,0,0,20.62,0,2014
48285,0,0,18.95,0,2015
48285,0,0,17.82,0,2016
48287,0,0,26.99,0,2013
48287,0,0,22.52,0,2014
48287,0,1,20.27,0.06,2015
48287,0,1,17.41,0.06,2016
48289,0,1,26.43,0.06,2013
48289,0,1,25.23,0.06,2014
48289,0,1,25,0.06,2015
48289,0,1,23.16,0.06,2016
48291,0,1,28.09,0.01,2013
48291,0,1,27.76,0.01,2014
48291,0,2,26.09,0.03,2015
48291,0,2,24.12,0.03,2016
48293,0,0,26.69,0,2013
48293,0,0,28.13,0,2014
48293,0,0,28.41,0,2015
48293,0,0,28.68,0,2016
48295,0,0,24.3,0,2013
48295,0,0,23.19,0,2014
48295,0,0,22.34,0,2015
48295,0,0,20.75,0,2016
48297,0,2,21.49,0.17,2013
48297,0,2,22.55,0.17,2014
48297,0,2,24.56,0.17,2015
48297,0,2,24.51,0.17,2016
48299,0,0,23.96,0,2013
48299,0,0,25.07,0,2014
48299,0,0,24.17,0,2015
48299,0,0,26.11,0,2016
48301,0,0,31.33,0,2013
48301,0,0,38.55,0,2014
48301,0,0,33.33,0,2015
48301,0,0,26.32,0,2016
48303,0,19,21.18,0.07,2013
48303,0,20,20.6,0.07,2014
48303,0,20,19.73,0.07,2015
48303,0,21,17.96,0.07,2016
48305,0,0,31.6,0,2013
48305,0,0,25.78,0,2014
48305,0,0,26.3,0,2015
48305,0,0,28.56,0,2016
48307,0,1,21.39,0.12,2013
48307,0,1,20.16,0.12,2014
48307,0,1,21.95,0.12,2015
48307,0,1,25.9,0.12,2016
48309,0,12,21.08,0.05,2013
48309,0,12,20.7,0.05,2014
48309,0,16,19.84,0.07,2015
48309,0,16,18.93,0.07,2016
48311,0,0,25.2,0,2013
48311,0,0,22.77,0,2014
48311,0,0,14.63,0,2015
48311,0,1,17.39,1.49,2016
48313,0,1,25.78,0.07,2013
48313,0,1,25.98,0.07,2014
48313,0,1,23.92,0.07,2015
48313,0,1,23.5,0.07,2016
48315,0,2,28.87,0.19,2013
48315,0,2,27.99,0.19,2014
48315,0,2,27.29,0.2,2015
48315,0,2,23.47,0.2,2016
48317,0,0,31.36,0,2013
48317,0,0,29,0,2014
48317,0,0,28.92,0,2015
48317,0,0,24.72,0,2016
48319,0,1,31.99,0.25,2013
48319,0,1,33.87,0.25,2014
48319,0,1,35.72,0.25,2015
48319,0,1,29.77,0.25,2016
48321,1,1,30.51,0.03,2013
48321,1,2,28.08,0.05,2014
48321,1,3,26.69,0.08,2015
48321,1,3,25.07,0.08,2016
48323,0,4,39.38,0.07,2013
48323,0,5,38.14,0.09,2014
48323,0,5,36.71,0.09,2015
48323,0,5,34.79,0.09,2016
48325,0,2,19.73,0.04,2013
48325,0,2,18.86,0.04,2014
48325,0,2,16.92,0.04,2015
48325,0,2,16.37,0.04,2016
48327,0,1,35.12,0.45,2013
48327,0,1,32.02,0.46,2014
48327,0,1,33.23,0.46,2015
48327,0,1,38.43,0.46,2016
48329,0,3,24.5,0.02,2013
48329,0,3,23.74,0.02,2014
48329,0,4,22.77,0.03,2015
48329,0,4,21.77,0.03,2016
48331,0,0,22.81,0,2013
48331,0,0,20.01,0,2014
48331,0,0,19.31,0,2015
48331,0,0,17.8,0,2016
48333,0,1,19.16,0.2,2013
48333,0,1,20.08,0.2,2014
48333,0,1,20.14,0.21,2015
48333,0,1,18.21,0.21,2016
48335,0,0,22.5,0,2013
48335,0,0,26.18,0,2014
48335,0,0,24.28,0,2015
48335,0,0,22.17,0,2016
48337,0,0,28.12,0,2013
48337,0,0,27.91,0,2014
48337,0,0,30.05,0,2015
48337,0,0,27.28,0,2016
48339,0,1,21.06,0,2013
48339,0,2,20,0,2014
48339,0,2,18.65,0,2015
48339,0,3,17.2,0.01,2016
48341,0,0,24.7,0,2013
48341,0,0,23.37,0,2014
48341,0,0,22.94,0,2015
48341,0,0,21.49,0,2016
48343,0,0,24.59,0,2013
48343,0,0,21.82,0,2014
48343,0,0,22.46,0,2015
48343,0,0,20.71,0,2016
48345,0,1,38.54,0.85,2013
48345,0,1,38.11,0.85,2014
48345,0,1,40.59,0.93,2015
48345,0,1,36.16,0.98,2016
48347,1,1,27.02,0.02,2013
48347,1,1,26.63,0.02,2014
48347,1,1,24.75,0.02,2015
48347,1,1,23.73,0.02,2016
48349,0,0,26.55,0,2013
48349,0,0,26.74,0,2014
48349,0,0,24.91,0,2015
48349,0,0,24.47,0,2016
48351,0,2,28.27,0.14,2013
48351,0,2,25.97,0.14,2014
48351,0,1,23.97,0.07,2015
48351,0,1,21.61,0.07,2016
48353,0,0,28.44,0,2013
48353,0,0,24.81,0,2014
48353,0,0,23.79,0,2015
48353,0,0,21.33,0,2016
48355,0,1,24.17,0,2013
48355,0,1,22.56,0,2014
48355,0,1,21.75,0,2015
48355,0,2,20.91,0.01,2016
48357,0,0,27.87,0,2013
48357,0,0,25.94,0,2014
48357,0,0,26.25,0,2015
48357,0,0,26.35,0,2016
48359,0,0,14.67,0,2013
48359,0,0,14.71,0,2014
48359,0,0,14.36,0,2015
48359,0,0,15.4,0,2016
48361,0,1,23.16,0.01,2013
48361,0,1,21.26,0.01,2014
48361,0,1,20.41,0.01,2015
48361,0,1,18.25,0.01,2016
48363,0,0,28.04,0,2013
48363,0,0,27.53,0,2014
48363,0,0,28.5,0,2015
48363,0,0,26.44,0,2016
48365,0,0,20.3,0,2013
48365,0,0,21.7,0,2014
48365,0,0,21.93,0,2015
48365,0,0,21.05,0,2016
48367,0,0,20.3,0,2013
48367,0,0,19.27,0,2014
48367,0,0,18.05,0,2015
48367,0,0,17.87,0,2016
48369,0,0,26.11,0,2013
48369,0,0,26.19,0,2014
48369,0,0,26.73,0,2015
48369,0,0,24.7,0,2016
48371,1,1,22.67,0.06,2013
48371,1,1,22.96,0.06,2014
48371,1,1,23.01,0.06,2015
48371,1,1,20.99,0.06,2016
48373,0,0,30.87,0,2013
48373,0,0,27.65,0,2014
48373,0,0,25.33,0,2015
48373,0,0,24.41,0,2016
48375,0,3,30.2,0.02,2013
48375,0,3,28.32,0.02,2014
48375,0,3,26.83,0.02,2015
48375,0,3,25.48,0.02,2016
48377,0,2,39.04,0.26,2013
